TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2020,1,5,6,20,11XX RICHARDS ST,Central Business District,491059.8322,5458225.4293
Break and Enter Commercial,2020,12,15,8,37,11XX ROBSON ST,West End,490802.6212,5459212.8031
Break and Enter Commercial,2020,7,2,3,52,11XX ROBSON ST,West End,490827.9425,5459187.5124
Break and Enter Commercial,2020,8,16,5,35,11XX ROBSON ST,West End,490827.9425,5459187.5124
Break and Enter Commercial,2020,6,17,4,0,11XX ROBSON ST,West End,490845.6583,5459182.7418
Break and Enter Commercial,2020,7,25,23,8,11XX ROBSON ST,West End,490869.1041,5459159.3247
Break and Enter Commercial,2020,5,5,12,0,11XX ROBSON ST,West End,490870.9796,5459157.4511
Break and Enter Commercial,2020,1,21,3,40,11XX ROBSON ST,West End,490890.674,5459137.7806
Break and Enter Commercial,2020,3,24,3,19,11XX ROBSON ST,West End,490890.674,5459137.7806
Break and Enter Commercial,2020,3,22,5,20,11XX ROBSON ST,West End,490895.466,5459120.0706
Break and Enter Commercial,2020,10,16,5,16,11XX ROBSON ST,West End,490909.5334,5459106.0202
Break and Enter Commercial,2020,6,26,9,18,11XX SE MARINE DR,Sunset,493932.9192,5450918.8612
Break and Enter Commercial,2020,6,26,23,30,11XX SEYMOUR ST,Central Business District,490991.2159,5458304.6172
Break and Enter Commercial,2020,10,11,19,30,11XX SEYMOUR ST,Central Business District,490995.7136,5458309.0957
Break and Enter Commercial,2020,10,18,22,0,11XX SEYMOUR ST,Central Business District,490995.7136,5458309.0957
Break and Enter Commercial,2020,8,2,1,6,11XX STATION ST,Strathcona,492834.924,5457930.2559
Break and Enter Commercial,2020,9,29,11,44,11XX STATION ST,Strathcona,492834.924,5457930.2559
Break and Enter Commercial,2020,12,5,3,30,11XX STATION ST,Strathcona,492834.924,5457930.2559
Break and Enter Commercial,2020,4,13,23,35,11XX UNION ST,Strathcona,494088.8267,5458285.405
Break and Enter Commercial,2020,9,16,12,29,11XX UNION ST,Strathcona,494153.066,5458283.6554
Break and Enter Commercial,2020,3,21,5,21,11XX W 11TH AVE,Fairview,490495.4312,5456538.9536
Break and Enter Commercial,2020,12,19,20,0,11XX W 12TH AVE,Fairview,490574.6231,5456432.0151
Break and Enter Commercial,2020,4,7,2,30,11XX W 13TH AVE,Fairview,490549.2045,5456327.8838
Break and Enter Commercial,2020,9,16,16,43,11XX W 6TH AVE,Fairview,490612.5405,5457034.5495
Break and Enter Commercial,2020,10,9,10,47,11XX W 6TH AVE,Fairview,490612.5405,5457034.5495
Break and Enter Commercial,2020,8,6,0,30,11XX W 70TH AVE,Marpole,490336.0188,5450647.9536
Break and Enter Commercial,2020,8,12,5,0,11XX W 7TH AVE,Fairview,490558.451,5456950.9696
Break and Enter Commercial,2020,3,31,23,33,11XX W CORDOVA ST,Central Business District,491131.6171,5459616.1289
Break and Enter Commercial,2020,4,8,18,39,11XX W GEORGIA ST,Central Business District,490952.0114,5459324.8748
Break and Enter Commercial,2020,3,19,1,53,11XX W GEORGIA ST,West End,490993.2104,5459271.4375
Break and Enter Commercial,2020,3,30,20,40,11XX W HASTINGS ST,Central Business District,491219.1519,5459510.1674
Break and Enter Commercial,2020,10,29,9,32,11XX W HASTINGS ST,Central Business District,491219.1519,5459510.1674
Break and Enter Commercial,2020,10,3,12,22,11XX W PENDER ST,Central Business District,491040.1606,5459519.3469
Break and Enter Commercial,2020,2,20,18,20,11XX W PENDER ST,Central Business District,491099.3531,5459482.3962
Break and Enter Commercial,2020,4,3,22,30,11XX W PENDER ST,Central Business District,491099.3531,5459482.3962
Break and Enter Commercial,2020,6,30,17,30,11XX W PENDER ST,Central Business District,491150.5214,5459459.1373
Break and Enter Commercial,2020,3,20,19,30,11XX W PENDER ST,Central Business District,491205.6258,5459434.0893
Break and Enter Commercial,2020,7,14,14,53,11XX W PENDER ST,Central Business District,491205.6258,5459434.0893
Break and Enter Commercial,2020,2,28,10,54,12XX BARCLAY ST,West End,490545.5346,5459177.0468
Break and Enter Commercial,2020,9,19,7,22,12XX BARCLAY ST,West End,490567.8497,5459142.5978
Break and Enter Commercial,2020,11,12,0,43,12XX BARCLAY ST,West End,490567.8497,5459142.5978
Break and Enter Commercial,2020,8,10,1,25,12XX BEACH AVE,West End,489972.9505,5458602.0392
Break and Enter Commercial,2020,8,11,21,33,12XX BEACH AVE,West End,489972.9505,5458602.0392
Break and Enter Commercial,2020,7,18,2,47,12XX BEACH AVE,West End,490014.0418,5458539.2315
Break and Enter Commercial,2020,8,23,4,21,12XX BEACH AVE,West End,490014.0418,5458539.2315
Break and Enter Commercial,2020,8,24,4,30,12XX BIDWELL ST,West End,489791.0707,5459268.8144
Break and Enter Commercial,2020,9,9,5,56,12XX BIDWELL ST,West End,489791.0707,5459268.8144
Break and Enter Commercial,2020,2,10,22,0,12XX BROUGHTON ST,West End,490078.0873,5459001.699
Break and Enter Commercial,2020,11,13,12,9,12XX BURNABY ST,West End,490118.7792,5458809.0785
Break and Enter Commercial,2020,7,11,20,28,12XX BURNABY ST,West End,490139.4895,5458787.7851
Break and Enter Commercial,2020,11,23,0,0,12XX BURNABY ST,West End,490152.2575,5458787.7725
Break and Enter Commercial,2020,10,30,8,53,12XX BURNABY ST,West End,490183.323,5458755.8324
Break and Enter Commercial,2020,1,20,11,8,12XX BURNABY ST,West End,490193.3363,5458732.4223
Break and Enter Commercial,2020,1,21,11,15,12XX BURNABY ST,West End,490193.3363,5458732.4223
Break and Enter Commercial,2020,10,11,5,0,12XX BURNABY ST,West End,490193.3363,5458732.4223
Break and Enter Commercial,2020,10,11,10,37,12XX BURNABY ST,West End,490193.3363,5458732.4223
Break and Enter Commercial,2020,2,27,3,7,12XX BURRARD ST,Central Business District,490501.6807,5458380.5563
Break and Enter Commercial,2020,4,13,3,50,12XX BURRARD ST,Central Business District,490562.8367,5458441.0069
Break and Enter Commercial,2020,11,24,6,28,12XX BURRARD ST,West End,490571.3259,5458462.2747
Break and Enter Commercial,2020,4,4,8,51,12XX BURRARD ST,West End,490592.6425,5458483.373
Break and Enter Commercial,2020,5,4,0,0,12XX BURRARD ST,West End,490592.6425,5458483.373
Break and Enter Commercial,2020,9,5,0,0,12XX BUTE ST,West End,490268.3421,5458764.8797
Break and Enter Commercial,2020,2,12,0,1,12XX BUTE ST,West End,490290.4936,5458774.4614
Break and Enter Commercial,2020,5,29,23,2,12XX BUTE ST,West End,490290.4936,5458774.4614
Break and Enter Commercial,2020,9,24,11,57,12XX CARDERO ST,West End,489825.6494,5459086.5385
Break and Enter Commercial,2020,7,3,2,0,12XX CARDERO ST,West End,489831.6868,5459079.6264
Break and Enter Commercial,2020,9,5,14,20,12XX CARDERO ST,West End,489831.6868,5459079.6264
Break and Enter Commercial,2020,9,13,0,0,12XX CARDERO ST,West End,489831.6868,5459079.6264
Break and Enter Commercial,2020,9,3,8,34,12XX CARDERO ST,West End,489880.677,5459144.9701
Break and Enter Commercial,2020,2,17,12,34,12XX CARDERO ST,West End,489882.3719,5459133.7993
Break and Enter Commercial,2020,4,14,0,0,12XX CARDERO ST,West End,489882.3719,5459133.7993
Break and Enter Commercial,2020,4,20,20,18,12XX CARDERO ST,West End,489896.0353,5459160.1153
Break and Enter Commercial,2020,7,4,4,15,12XX CARDERO ST,West End,489896.0353,5459160.1153
Break and Enter Commercial,2020,7,10,12,0,12XX CARDERO ST,West End,489896.0353,5459160.1153
Break and Enter Commercial,2020,12,4,4,25,12XX COMMERCIAL DR,Grandview-Woodland,494944.6566,5457903.8889
Break and Enter Commercial,2020,12,22,5,54,12XX COMMERCIAL DR,Grandview-Woodland,494944.6566,5457903.8889
Break and Enter Commercial,2020,4,22,0,0,12XX COMOX ST,West End,490414.9988,5458979.4383
Break and Enter Commercial,2020,8,29,8,27,12XX COMOX ST,West End,490414.9988,5458979.4383
Break and Enter Commercial,2020,3,7,6,30,12XX DAVIE ST,West End,490227.8755,5458858.1839
Break and Enter Commercial,2020,5,14,1,24,12XX DAVIE ST,West End,490227.8755,5458858.1839
Break and Enter Commercial,2020,9,21,6,38,12XX DAVIE ST,West End,490227.8755,5458858.1839
Break and Enter Commercial,2020,12,30,4,30,12XX DAVIE ST,West End,490263.4857,5458835.936
Break and Enter Commercial,2020,10,17,12,35,12XX E 12TH AVE,Mount Pleasant,494336.6728,5456325.9999
Break and Enter Commercial,2020,2,20,5,55,12XX E 15TH AVE,Mount Pleasant,494272.6084,5456003.7384
Break and Enter Commercial,2020,4,20,19,0,12XX E 7TH AVE,Mount Pleasant,494262.9581,5456839.0407
Break and Enter Commercial,2020,1,15,1,7,12XX E HASTINGS ST,Strathcona,494293.8321,5458734.1236
Break and Enter Commercial,2020,3,20,14,7,12XX E HASTINGS ST,Strathcona,494293.8321,5458734.1236
Break and Enter Commercial,2020,11,16,6,18,12XX E HASTINGS ST,Strathcona,494373.5721,5458740.0945
Break and Enter Commercial,2020,3,16,5,15,12XX E PENDER ST,Strathcona,494277.9299,5458633.7415
Break and Enter Commercial,2020,4,8,1,15,12XX FRANKLIN ST,Strathcona,494270.9585,5458835.2701
Break and Enter Commercial,2020,3,22,0,0,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Break and Enter Commercial,2020,8,9,4,21,12XX GRANVILLE ST,Central Business District,490720.1022,5458163.8044
Break and Enter Commercial,2020,11,13,19,0,12XX GRANVILLE ST,Central Business District,490757.6845,5458215.4428
Break and Enter Commercial,2020,11,4,2,0,12XX GRANVILLE ST,Central Business District,490792.6231,5458238.1748
Break and Enter Commercial,2020,10,9,9,11,12XX HAMILTON ST,Central Business District,490988.745,5457937.9625
Break and Enter Commercial,2020,7,17,5,53,12XX HAMILTON ST,Central Business District,491023.1833,5457972.2888
Break and Enter Commercial,2020,1,7,5,15,12XX HAMILTON ST,Central Business District,491025.3357,5457974.4342
Break and Enter Commercial,2020,1,17,3,43,12XX HAMILTON ST,Central Business District,491025.3357,5457974.4342
Break and Enter Commercial,2020,3,2,23,0,12XX HAMILTON ST,Central Business District,491044.7073,5457993.7428
Break and Enter Commercial,2020,12,18,19,33,12XX HARO ST,West End,490610.5416,5459264.9136
Break and Enter Commercial,2020,10,24,6,51,12XX HARO ST,West End,490632.6409,5459230.3996
Break and Enter Commercial,2020,9,5,0,0,12XX HARWOOD ST,West End,490134.3732,5458638.113
Break and Enter Commercial,2020,9,8,22,7,12XX HARWOOD ST,West End,490134.3732,5458638.113
Break and Enter Commercial,2020,9,7,2,0,12XX HOMER ST,Central Business District,490935.5704,5457957.1335
Break and Enter Commercial,2020,4,28,20,31,12XX HOMER ST,Central Business District,490949.2527,5457983.8275
Break and Enter Commercial,2020,10,5,22,30,12XX HOMER ST,Central Business District,490958.6993,5457993.311
Break and Enter Commercial,2020,4,9,1,30,12XX HOMER ST,Central Business District,490977.7327,5458012.4197
Break and Enter Commercial,2020,2,19,19,0,12XX HOMER ST,Central Business District,491003.1105,5458037.8979
Break and Enter Commercial,2020,9,5,2,6,12XX HOMER ST,Central Business District,491003.1105,5458037.8979
Break and Enter Commercial,2020,9,14,7,10,12XX HORNBY ST,Central Business District,490677.7218,5458404.4543
Break and Enter Commercial,2020,5,25,16,0,12XX HOWE ST,Central Business District,490670.6282,5458274.6947
Break and Enter Commercial,2020,8,3,9,34,12XX HOWE ST,Central Business District,490670.6282,5458274.6947
Break and Enter Commercial,2020,1,25,20,5,12XX HOWE ST,Central Business District,490735.2885,5458339.4652
Break and Enter Commercial,2020,1,31,4,20,12XX HOWE ST,Central Business District,490735.2885,5458339.4652
Break and Enter Commercial,2020,8,18,4,48,12XX HOWE ST,Central Business District,490735.2885,5458339.4652
Break and Enter Commercial,2020,4,3,19,55,12XX KINGSWAY AVE,Kensington-Cedar Cottage,494243.2163,5455443.7734
Break and Enter Commercial,2020,11,27,19,30,12XX KINGSWAY AVE,Kensington-Cedar Cottage,494243.2163,5455443.7734
Break and Enter Commercial,2020,4,8,9,48,12XX LAMEYS MILL RD,Fairview,490392.0183,5457112.6649
Break and Enter Commercial,2020,10,26,15,50,12XX MAIN ST,Central Business District,492717.8328,5457907.3966
Break and Enter Commercial,2020,2,4,3,47,12XX MARINASIDE CRES,Central Business District,491202.3906,5457736.0027
Break and Enter Commercial,2020,2,5,5,0,12XX MELVILLE ST,Central Business District,490884.6131,5459551.5798
Break and Enter Commercial,2020,2,17,20,34,12XX MELVILLE ST,Central Business District,490884.6131,5459551.5798
Break and Enter Commercial,2020,10,2,18,0,12XX MELVILLE ST,Central Business District,490884.6131,5459551.5798
Break and Enter Commercial,2020,1,21,2,51,12XX MELVILLE ST,Central Business District,490918.957,5459505.4848
Break and Enter Commercial,2020,2,3,2,45,12XX MELVILLE ST,Central Business District,490918.957,5459505.4848
Break and Enter Commercial,2020,2,23,4,15,12XX MELVILLE ST,Central Business District,490918.957,5459505.4848
Break and Enter Commercial,2020,8,20,2,29,12XX NANAIMO ST,Grandview-Woodland,495879.7897,5457891.8747
Break and Enter Commercial,2020,5,17,13,28,12XX NELSON ST,West End,490461.3512,5459087.382
Break and Enter Commercial,2020,9,30,1,45,12XX NICOLA ST,West End,489885.3864,5458964.5388
Break and Enter Commercial,2020,5,12,5,12,12XX NICOLA ST,West End,489939.8289,5459018.4934
Break and Enter Commercial,2020,4,28,11,0,12XX PACIFIC BLVD,Central Business District,491107.9405,5457915.3814
Break and Enter Commercial,2020,1,2,6,46,12XX PACIFIC ST,West End,490050.2021,5458577.4518
Break and Enter Commercial,2020,3,11,7,35,12XX RAYMUR AVE,Strathcona,493985.5078,5457850.9074
Break and Enter Commercial,2020,7,1,17,0,12XX RAYMUR AVE,Strathcona,493985.5078,5457850.9074
Break and Enter Commercial,2020,9,23,20,0,12XX RAYMUR AVE,Strathcona,493985.5078,5457850.9074
Break and Enter Commercial,2020,3,25,2,40,12XX RICHARDS ST,Central Business District,490927.5588,5458104.6761
Break and Enter Commercial,2020,7,13,0,45,12XX RICHARDS ST,Central Business District,490927.5588,5458104.6761
Break and Enter Commercial,2020,2,25,19,45,12XX ROBSON ST,West End,490707.6689,5459320.5799
Break and Enter Commercial,2020,11,24,6,9,12XX ROBSON ST,West End,490739.482,5459288.7975
Break and Enter Commercial,2020,10,26,21,22,12XX SEYMOUR ST,Central Business District,490806.8322,5458106.8447
Break and Enter Commercial,2020,11,6,3,51,12XX SEYMOUR ST,Central Business District,490806.8322,5458106.8447
Break and Enter Commercial,2020,3,10,16,0,12XX VICTORIA DR,Grandview-Woodland,495226.6851,5457861.7611
Break and Enter Commercial,2020,1,8,0,50,12XX W 14TH AVE,Fairview,490283.8121,5456233.1604
Break and Enter Commercial,2020,1,20,22,0,12XX W 14TH AVE,Fairview,490334.406,5456240.9648
Break and Enter Commercial,2020,4,7,22,0,12XX W 14TH AVE,Fairview,490413.0799,5456238.8767
Break and Enter Commercial,2020,5,29,4,30,12XX W 15TH AVE,Fairview,490370.5515,5456138.2675
Break and Enter Commercial,2020,9,15,23,50,12XX W BROADWAY AVE,Fairview,490414.6899,5456751.1514
Break and Enter Commercial,2020,8,5,16,35,12XX W CORDOVA ST,Central Business District,491003.7164,5459691.5289
Break and Enter Commercial,2020,4,1,22,30,12XX W GEORGIA ST,Central Business District,490883.4655,5459392.4711
Break and Enter Commercial,2020,5,30,2,1,12XX W HASTINGS ST,Central Business District,490992.1531,5459600.393
Break and Enter Commercial,2020,9,19,5,23,12XX W HASTINGS ST,Central Business District,490992.1531,5459600.393
Break and Enter Commercial,2020,9,20,3,32,12XX W HASTINGS ST,Central Business District,491023.488,5459585.8138
Break and Enter Commercial,2020,9,24,16,15,12XX W HASTINGS ST,Central Business District,491061.5289,5459578.1999
Break and Enter Commercial,2020,3,27,0,0,12XX W PENDER ST,Central Business District,490899.0425,5459585.1576
Break and Enter Commercial,2020,3,27,17,0,12XX W PENDER ST,Central Business District,490899.0425,5459585.1576
Break and Enter Commercial,2020,5,7,4,25,12XX W PENDER ST,Central Business District,490899.0425,5459585.1576
Break and Enter Commercial,2020,4,12,4,33,12XX W PENDER ST,Central Business District,490929.4604,5459560.8499
Break and Enter Commercial,2020,11,6,5,0,12XX W PENDER ST,Central Business District,491021.5493,5459527.9079
Break and Enter Commercial,2020,10,14,17,0,13XX ADANAC ST,Grandview-Woodland,494396.7329,5458321.6243
Break and Enter Commercial,2020,11,6,9,50,13XX ALBERNI ST,West End,490700.6544,5459484.513
Break and Enter Commercial,2020,3,13,0,0,13XX BURNABY ST,West End,490063.0699,5458863.7223
Break and Enter Commercial,2020,2,22,10,40,13XX BURNABY ST,West End,490090.7232,5458837.0314
Break and Enter Commercial,2020,1,18,10,33,13XX BURRARD ST,Central Business District,490410.3314,5458289.3816
Break and Enter Commercial,2020,6,30,9,43,13XX BURRARD ST,Central Business District,490410.3314,5458289.3816
Break and Enter Commercial,2020,12,8,15,30,13XX BURRARD ST,Central Business District,490410.3314,5458289.3816
Break and Enter Commercial,2020,8,14,7,15,13XX BURRARD ST,West End,490427.9303,5458319.9471
Break and Enter Commercial,2020,11,16,3,12,13XX BURRARD ST,West End,490428.7732,5458320.791
Break and Enter Commercial,2020,12,8,6,20,13XX BUTE ST,West End,490171.7589,5458654.1587
Break and Enter Commercial,2020,11,6,19,0,13XX BUTE ST,West End,490196.0645,5458678.8787
Break and Enter Commercial,2020,5,19,18,13,13XX CHESTNUT ST,Kitsilano,489354.2618,5457924.3199
Break and Enter Commercial,2020,1,22,4,53,13XX CLARK DR,Grandview-Woodland,494380.2576,5457797.5629
Break and Enter Commercial,2020,2,12,7,7,13XX COMMERCIAL DR,Grandview-Woodland,494933.4227,5457787.9212
Break and Enter Commercial,2020,2,2,4,35,13XX COMMERCIAL DR,Grandview-Woodland,494933.7777,5457806.3001
Break and Enter Commercial,2020,6,19,4,8,13XX COMOX ST,West End,490299.2122,5459106.4601
Break and Enter Commercial,2020,1,15,7,27,13XX DAVIE ST,West End,490145.3665,5458952.8409
Break and Enter Commercial,2020,9,14,5,31,13XX DAVIE ST,West End,490155.5609,5458929.7678
Break and Enter Commercial,2020,10,6,9,52,13XX E KENT AVE N,Sunset,494282.4885,5450726.1732
