TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2018,6,14,4,49,12XX W CORDOVA ST,Central Business District,491003.7164,5459691.5289
Break and Enter Commercial,2018,6,20,3,30,12XX W CORDOVA ST,Central Business District,491077.5995,5459646.4033
Break and Enter Commercial,2018,4,7,16,30,12XX W GEORGIA ST,Central Business District,490844.865,5459430.8445
Break and Enter Commercial,2018,1,22,0,0,12XX W HASTINGS ST,Central Business District,491064.3753,5459576.8723
Break and Enter Commercial,2018,9,13,5,11,13XX ARBUTUS ST,Kitsilano,488900.5851,5457975.5879
Break and Enter Commercial,2018,10,25,20,47,13XX BARCLAY ST,West End,490446.0336,5459261.106
Break and Enter Commercial,2018,2,28,1,7,13XX BURNABY ST,West End,490044.1838,5458881.9508
Break and Enter Commercial,2018,1,20,23,0,13XX BURNABY ST,West End,490063.0699,5458863.7223
Break and Enter Commercial,2018,6,10,0,5,13XX BUTE ST,West End,490082.5426,5458576.3655
Break and Enter Commercial,2018,6,7,4,15,13XX BUTE ST,West End,490171.7589,5458654.1587
Break and Enter Commercial,2018,7,28,18,30,13XX CARTWRIGHT ST,Fairview,490186.2044,5457476.7845
Break and Enter Commercial,2018,6,27,4,0,13XX CARTWRIGHT ST,Fairview,490206.1468,5457470.5568
Break and Enter Commercial,2018,12,16,18,0,13XX COMMERCIAL DR,Grandview-Woodland,494932.1449,5457721.7572
Break and Enter Commercial,2018,1,10,18,0,13XX COMMERCIAL DR,Grandview-Woodland,494933.5061,5457792.3715
Break and Enter Commercial,2018,3,16,8,54,13XX COMMERCIAL DR,Grandview-Woodland,494941.5002,5457732.6079
Break and Enter Commercial,2018,10,5,0,0,13XX COMOX ST,West End,490295.7377,5459109.3298
Break and Enter Commercial,2018,1,3,19,0,13XX DAVIE ST,West End,490162.3032,5458923.0468
Break and Enter Commercial,2018,1,21,3,0,13XX E 2ND AVE,Grandview-Woodland,494439.8146,5457339.0477
Break and Enter Commercial,2018,3,9,21,34,13XX E 3RD AVE,Grandview-Woodland,494428.958,5457239.0936
Break and Enter Commercial,2018,5,11,0,1,13XX E 3RD AVE,Grandview-Woodland,494428.958,5457239.0936
Break and Enter Commercial,2018,2,1,9,13,13XX E 8TH AVE,Grandview-Woodland,494405.5841,5456727.3851
Break and Enter Commercial,2018,4,19,4,54,13XX E 8TH AVE,Grandview-Woodland,494455.1886,5456726.5744
Break and Enter Commercial,2018,4,16,17,0,13XX E GEORGIA ST,Grandview-Woodland,494441.1591,5458419.8703
Break and Enter Commercial,2018,4,28,0,58,13XX E KENT AVE N,Sunset,494146.7128,5450708.371
Break and Enter Commercial,2018,8,1,16,46,13XX E KENT AVE N,Sunset,494146.7128,5450708.371
Break and Enter Commercial,2018,8,4,18,0,13XX E KENT AVE S,Sunset,494211.7802,5450678.6398
Break and Enter Commercial,2018,8,26,18,30,13XX FRANCES ST,Grandview-Woodland,494392.5692,5458531.0585
Break and Enter Commercial,2018,8,29,17,0,13XX FRANCES ST,Grandview-Woodland,494392.5692,5458531.0585
Break and Enter Commercial,2018,11,6,13,14,13XX GLEN DR,Strathcona,494078.8313,5457786.8678
Break and Enter Commercial,2018,12,7,21,0,13XX GRANDVIEW HWY N,Grandview-Woodland,494499.1819,5457000.1722
Break and Enter Commercial,2018,2,21,21,30,13XX GRANVILLE ST,Central Business District,490703.5918,5458147.234
Break and Enter Commercial,2018,12,12,4,35,13XX HARO ST,West End,490559.2945,5459301.0396
Break and Enter Commercial,2018,1,19,22,0,13XX HARWOOD ST,West End,489967.9229,5458816.8945
Break and Enter Commercial,2018,8,17,16,0,13XX HARWOOD ST,West End,489998.3881,5458773.3473
Break and Enter Commercial,2018,9,13,8,40,13XX HOMER ST,Central Business District,490884.6307,5457917.275
Break and Enter Commercial,2018,1,13,15,0,13XX HORNBY ST,Central Business District,490495.2622,5458222.0627
Break and Enter Commercial,2018,1,18,8,0,13XX HORNBY ST,Central Business District,490508.6099,5458235.2448
Break and Enter Commercial,2018,1,20,22,0,13XX JERVIS ST,West End,490050.2401,5458757.8107
Break and Enter Commercial,2018,6,21,2,48,13XX NANAIMO ST,Hastings-Sunrise,495888.2912,5457760.5975
Break and Enter Commercial,2018,5,5,3,59,13XX NANAIMO ST,Hastings-Sunrise,495888.6152,5457823.4394
Break and Enter Commercial,2018,7,7,1,18,13XX NANAIMO ST,Hastings-Sunrise,495888.6152,5457823.4394
Break and Enter Commercial,2018,10,23,2,47,13XX PENDRELL ST,West End,490213.4086,5459026.0355
Break and Enter Commercial,2018,9,19,21,0,13XX PENDRELL ST,West End,490227.7316,5459011.6546
Break and Enter Commercial,2018,5,14,8,28,13XX RAILSPUR ALLY,Fairview,490249.2953,5457512.8781
Break and Enter Commercial,2018,1,3,9,0,13XX RICHARDS ST,Central Business District,490738.7988,5457902.2358
Break and Enter Commercial,2018,10,15,4,33,13XX RICHARDS ST,Central Business District,490749.8422,5457913.1025
Break and Enter Commercial,2018,2,19,3,42,13XX RICHARDS ST,Central Business District,490835.981,5457997.8622
Break and Enter Commercial,2018,2,23,12,29,13XX RICHARDS ST,Central Business District,490835.981,5457997.8622
Break and Enter Commercial,2018,3,10,12,28,13XX RICHARDS ST,Central Business District,490835.981,5457997.8622
Break and Enter Commercial,2018,2,3,3,32,13XX ROBSON ST,West End,490579.5052,5459435.5802
Break and Enter Commercial,2018,6,10,11,57,13XX ROBSON ST,West End,490579.5052,5459435.5802
Break and Enter Commercial,2018,2,4,3,55,13XX ROBSON ST,West End,490646.3226,5459368.9371
Break and Enter Commercial,2018,4,12,16,49,13XX ROLSTON ST,Central Business District,490735.2931,5458092.4386
Break and Enter Commercial,2018,12,13,0,50,13XX SE MARINE DR,Sunset,494134.5909,5450916.0294
Break and Enter Commercial,2018,5,19,7,3,13XX SEYMOUR ST,Central Business District,490764.7011,5458062.7558
Break and Enter Commercial,2018,10,10,21,37,13XX SEYMOUR ST,Central Business District,490764.7011,5458062.7558
Break and Enter Commercial,2018,10,27,5,37,13XX SEYMOUR ST,Central Business District,490764.7011,5458062.7558
Break and Enter Commercial,2018,12,8,3,24,13XX SEYMOUR ST,Central Business District,490764.7011,5458062.7558
Break and Enter Commercial,2018,10,25,5,50,13XX VENABLES ST,Grandview-Woodland,494463.6665,5458228.5157
Break and Enter Commercial,2018,9,1,23,0,13XX W 11TH AVE,Fairview,490207.1,5456554.3828
Break and Enter Commercial,2018,1,31,13,55,13XX W 12TH AVE,Fairview,490190.8459,5456445.1157
Break and Enter Commercial,2018,2,2,3,53,13XX W 12TH AVE,Fairview,490190.8459,5456445.1157
Break and Enter Commercial,2018,3,3,2,15,13XX W 4TH AVE,Fairview,490170.5355,5457086.4111
Break and Enter Commercial,2018,1,5,7,3,13XX W BROADWAY AVE,Fairview,490211.9406,5456765.4993
Break and Enter Commercial,2018,6,10,17,59,13XX W BROADWAY AVE,Fairview,490211.9406,5456765.4993
Break and Enter Commercial,2018,6,21,4,7,13XX W BROADWAY AVE,Fairview,490227.5115,5456755.9181
Break and Enter Commercial,2018,1,5,18,0,13XX W GEORGIA ST,Central Business District,490743.2799,5459531.5866
Break and Enter Commercial,2018,1,30,4,13,13XX W GEORGIA ST,West End,490749.4664,5459512.6345
Break and Enter Commercial,2018,4,16,17,0,13XX WILLIAM ST,Grandview-Woodland,494453.4934,5457916.6964
Break and Enter Commercial,2018,2,17,1,0,14XX BARCLAY ST,West End,490377.0345,5459328.8982
Break and Enter Commercial,2018,11,15,7,25,14XX BEACH AVE,West End,489850.2042,5458776.7212
Break and Enter Commercial,2018,1,24,19,30,14XX BURRARD ST,Central Business District,490290.355,5458175.4762
Break and Enter Commercial,2018,7,13,6,36,14XX CARTWRIGHT ST,Fairview,490107.7253,5457538.9313
Break and Enter Commercial,2018,9,14,20,0,14XX COMMERCIAL DR,Grandview-Woodland,494940.784,5457692.7427
Break and Enter Commercial,2018,1,19,17,0,14XX CONNAUGHT DR,Shaughnessy,489971.1505,5454747.0455
Break and Enter Commercial,2018,10,16,18,0,14XX CONNAUGHT DR,Shaughnessy,489971.1505,5454747.0455
Break and Enter Commercial,2018,3,5,17,0,14XX CYPRESS ST,Kitsilano,489245.8136,5457841.6304
Break and Enter Commercial,2018,3,24,11,32,14XX E 15TH AVE,Kensington-Cedar Cottage,494508.3941,5455977.7013
Break and Enter Commercial,2018,6,2,13,54,14XX E 17TH AVE,Kensington-Cedar Cottage,494495.6014,5455846.1698
Break and Enter Commercial,2018,7,24,1,18,14XX E 2ND AVE,Grandview-Woodland,494542.7171,5457337.8258
Break and Enter Commercial,2018,8,23,10,0,14XX E 57TH AVE,Victoria-Fraserview,494394.9161,5451703.2603
Break and Enter Commercial,2018,12,15,6,15,14XX E BROADWAY AVE,Grandview-Woodland,494606.204,5456629.4002
Break and Enter Commercial,2018,12,31,16,6,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494612.1883,5455088.2516
Break and Enter Commercial,2018,7,6,16,0,14XX E PENDER ST,Grandview-Woodland,494543.7674,5458627.314
Break and Enter Commercial,2018,9,5,1,4,14XX FRANCES ST,Grandview-Woodland,494579.5488,5458517.9992
Break and Enter Commercial,2018,4,23,8,2,14XX FRANCES ST,Grandview-Woodland,494590.2771,5458526.9208
Break and Enter Commercial,2018,10,1,3,16,14XX FRANCES ST,Grandview-Woodland,494592.227,5458517.734
Break and Enter Commercial,2018,11,18,4,31,14XX FRANCES ST,Grandview-Woodland,494592.227,5458517.734
Break and Enter Commercial,2018,12,14,9,35,14XX GRANT ST,Grandview-Woodland,494573.5658,5457631.2539
Break and Enter Commercial,2018,11,16,17,30,14XX GRANT ST,Grandview-Woodland,494574.6581,5457631.2061
Break and Enter Commercial,2018,6,10,18,45,14XX GRANVILLE ST,Central Business District,490506.794,5457965.4523
Break and Enter Commercial,2018,6,26,3,49,14XX GRANVILLE ST,Central Business District,490524.4017,5457970.2186
Break and Enter Commercial,2018,8,26,1,23,14XX GRANVILLE ST,Central Business District,490524.4017,5457970.2186
Break and Enter Commercial,2018,3,26,7,52,14XX HARO ST,West End,490453.7585,5459417.2773
Break and Enter Commercial,2018,9,17,6,15,14XX HARO ST,West End,490453.7585,5459417.2773
Break and Enter Commercial,2018,11,16,7,51,14XX HARWOOD ST,West End,489882.076,5458901.1113
Break and Enter Commercial,2018,3,12,3,5,14XX HARWOOD ST,West End,489894.705,5458875.7283
Break and Enter Commercial,2018,6,12,22,45,14XX HARWOOD ST,West End,489910.908,5458859.6757
Break and Enter Commercial,2018,3,19,2,59,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,6,6,3,13,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,6,18,22,49,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,6,25,21,55,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,7,25,4,2,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,9,18,4,43,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,10,10,0,20,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,11,18,6,7,14XX HOWE ST,Central Business District,490435.076,5458022.9336
Break and Enter Commercial,2018,4,15,13,51,14XX LAMEYS MILL RD,Fairview,490007.6948,5457360.3881
Break and Enter Commercial,2018,11,2,22,0,14XX PENDRELL ST,West End,490150.0973,5459102.5902
Break and Enter Commercial,2018,9,20,3,8,14XX POWELL ST,Grandview-Woodland,494547.1684,5458944.2808
Break and Enter Commercial,2018,8,21,0,55,14XX RICHARDS ST,Central Business District,490703.6216,5457866.6642
Break and Enter Commercial,2018,9,8,6,50,14XX SW MARINE DR,Marpole,489871.5258,5450195.2692
Break and Enter Commercial,2018,10,31,1,22,14XX VENABLES ST,Grandview-Woodland,494559.2529,5458226.7679
Break and Enter Commercial,2018,4,17,5,40,14XX VENABLES ST,Grandview-Woodland,494574.3697,5458226.4903
Break and Enter Commercial,2018,3,26,5,45,14XX VENABLES ST,Grandview-Woodland,494576.5293,5458226.4506
Break and Enter Commercial,2018,1,20,19,0,14XX W 11TH AVE,Fairview,489932.9601,5456562.7659
Break and Enter Commercial,2018,11,14,2,0,14XX W 11TH AVE,Fairview,489936.7822,5456553.4759
Break and Enter Commercial,2018,7,5,1,22,14XX W 14TH AVE,Fairview,490003.1118,5456250.1446
Break and Enter Commercial,2018,12,24,7,15,14XX W 71ST AVE,Marpole,489805.621,5450478.9229
Break and Enter Commercial,2018,5,27,21,0,14XX W 73RD AVE,Marpole,489885.107,5450296.6565
Break and Enter Commercial,2018,8,6,19,0,14XX W 8TH AVE,Fairview,489966.1417,5456863.4918
Break and Enter Commercial,2018,1,1,17,0,14XX W BROADWAY AVE,Fairview,490008.4859,5456770.4648
Break and Enter Commercial,2018,9,26,15,17,14XX W GEORGIA ST,West End,490628.8949,5459632.8253
Break and Enter Commercial,2018,10,22,21,52,14XX W HASTINGS ST,Central Business District,490688.8945,5459738.1763
Break and Enter Commercial,2018,9,9,18,20,14XX WILLIAM ST,Grandview-Woodland,494559.6982,5457914.1121
Break and Enter Commercial,2018,9,2,18,0,15XX ALBERNI ST,West End,490481.6141,5459687.9442
Break and Enter Commercial,2018,4,26,3,29,15XX ANDERSON ST,Fairview,490090.3877,5457544.521
Break and Enter Commercial,2018,1,13,0,0,15XX BARCLAY ST,West End,490266.5758,5459439.2577
Break and Enter Commercial,2018,3,20,21,0,15XX CHARLES ST,Grandview-Woodland,494735.2604,5457817.0789
Break and Enter Commercial,2018,11,18,7,27,15XX COMMERCIAL DR,Grandview-Woodland,494930.4929,5457623.17
Break and Enter Commercial,2018,5,7,22,0,15XX COMMERCIAL DR,Grandview-Woodland,494938.1107,5457541.0722
Break and Enter Commercial,2018,3,4,5,0,15XX COMMERCIAL DR,Grandview-Woodland,494939.1502,5457596.932
Break and Enter Commercial,2018,3,9,13,53,15XX DAVIE ST,West End,489984.0802,5459110.8621
Break and Enter Commercial,2018,10,5,2,57,15XX DAVIE ST,West End,489984.0802,5459110.8621
Break and Enter Commercial,2018,2,20,22,0,15XX E 2ND AVE,Grandview-Woodland,494663.712,5457337.0977
Break and Enter Commercial,2018,2,12,0,0,15XX E 3RD AVE,Grandview-Woodland,494683.4735,5457226.8805
Break and Enter Commercial,2018,3,25,21,0,15XX E HASTINGS ST,Grandview-Woodland,494703.9379,5458724.7389
Break and Enter Commercial,2018,6,24,15,32,15XX E HASTINGS ST,Grandview-Woodland,494714.3133,5458724.539
Break and Enter Commercial,2018,5,29,3,14,15XX E KENT AVE N,Victoria-Fraserview,494548.6712,5450756.6008
Break and Enter Commercial,2018,2,1,12,0,15XX E KING EDWARD AVE,Kensington-Cedar Cottage,494712.9713,5455078.216
Break and Enter Commercial,2018,3,3,10,30,15XX HARO ST,West End,490319.2247,5459538.9028
Break and Enter Commercial,2018,5,29,10,45,15XX HARO ST,West End,490350.6186,5459519.8342
Break and Enter Commercial,2018,1,10,19,0,15XX HARO ST,West End,490381.4337,5459475.1777
Break and Enter Commercial,2018,9,8,5,6,15XX HARO ST,West End,490387.9769,5459481.5652
Break and Enter Commercial,2018,7,18,16,0,15XX KINGSWAY AVE,Kensington-Cedar Cottage,494670.7904,5455132.3263
Break and Enter Commercial,2018,7,12,4,5,15XX KINGSWAY AVE,Kensington-Cedar Cottage,494743.1284,5455072.8935
Break and Enter Commercial,2018,10,2,4,30,15XX KINGSWAY AVE,Kensington-Cedar Cottage,494804.8101,5455040.1508
Break and Enter Commercial,2018,4,10,9,48,15XX MARINER WALK,Fairview,489855.7575,5457511.3968
Break and Enter Commercial,2018,11,16,11,30,15XX PENDRELL ST,West End,490076.0898,5459164.04
Break and Enter Commercial,2018,1,16,16,30,15XX POWELL ST,Grandview-Woodland,494622.6262,5458952.3666
Break and Enter Commercial,2018,1,26,4,7,15XX QUEBEC ST,Mount Pleasant,492558.7318,5457639.4338
Break and Enter Commercial,2018,2,6,4,45,15XX QUEBEC ST,Mount Pleasant,492558.7318,5457639.4338
Break and Enter Commercial,2018,1,5,8,32,15XX ROBSON ST,West End,490425.1985,5459587.3875
Break and Enter Commercial,2018,2,24,5,24,15XX ROBSON ST,West End,490441.61,5459583.9461
Break and Enter Commercial,2018,4,11,2,50,15XX ROBSON ST,West End,490451.3268,5459574.2668
Break and Enter Commercial,2018,1,4,5,32,15XX ROBSON ST,West End,490461.0435,5459564.5875
Break and Enter Commercial,2018,6,24,23,30,15XX ROBSON ST,West End,490461.0435,5459564.5875
Break and Enter Commercial,2018,8,5,15,0,15XX VERNON DR,Strathcona,494266.7415,5457540.1374
Break and Enter Commercial,2018,8,11,15,0,15XX VERNON DR,Strathcona,494266.7415,5457540.1374
Break and Enter Commercial,2018,9,9,4,40,15XX W 15TH AVE,Fairview,489739.7759,5456145.5392
Break and Enter Commercial,2018,2,13,5,10,15XX W 2ND AVE,Fairview,489830.2804,5457441.9277
Break and Enter Commercial,2018,4,25,17,0,15XX W 35TH AVE,Shaughnessy,489744.4814,5454149.3124
Break and Enter Commercial,2018,9,21,16,0,15XX W 35TH AVE,Shaughnessy,489744.4814,5454149.3124
Break and Enter Commercial,2018,11,6,19,0,15XX W 4TH AVE,Fairview,489808.3515,5457245.2327
Break and Enter Commercial,2018,3,4,4,17,15XX W 57TH AVE,Kerrisdale,489607.4358,5451859.9786
Break and Enter Commercial,2018,10,23,18,0,15XX W 68TH AVE,Marpole,489554.2308,5450877.4765
Break and Enter Commercial,2018,6,22,3,0,15XX W 6TH AVE,Fairview,489883.5391,5457061.6983
Break and Enter Commercial,2018,1,8,8,0,15XX W 7TH AVE,Fairview,489803.8257,5456961.0997
Break and Enter Commercial,2018,4,16,18,0,15XX W 8TH AVE,Fairview,489775.9518,5456877.6559
Break and Enter Commercial,2018,5,2,4,20,15XX W BROADWAY AVE,Fairview,489837.81,5456773.6629
Break and Enter Commercial,2018,7,3,21,30,15XX W BROADWAY AVE,Fairview,489844.0303,5456773.5554
Break and Enter Commercial,2018,12,11,8,44,15XX W BROADWAY AVE,Fairview,489848.1286,5456773.4852
Break and Enter Commercial,2018,8,29,3,48,15XX W GEORGIA ST,Central Business District,490530.1903,5459746.0541
Break and Enter Commercial,2018,1,30,5,0,16XX ALBERNI ST,West End,490432.9726,5459736.4135
Break and Enter Commercial,2018,11,2,12,24,16XX ALBERNI ST,West End,490432.9726,5459736.4135
Break and Enter Commercial,2018,4,3,19,30,16XX ARBUTUS ST,Kitsilano,488899.6138,5457606.2436
Break and Enter Commercial,2018,7,29,20,30,16XX BAYSHORE DR,Central Business District,490488.8865,5459928.2581
Break and Enter Commercial,2018,1,7,0,0,16XX BURNABY ST,West End,489775.4593,5459146.3243
Break and Enter Commercial,2018,2,7,10,0,16XX BURNABY ST,West End,489775.4593,5459146.3243
Break and Enter Commercial,2018,3,26,0,0,16XX BURNABY ST,West End,489775.4593,5459146.3243
Break and Enter Commercial,2018,4,3,4,3,16XX BURNABY ST,West End,489775.4593,5459146.3243
